# i, j, phi
4.500000000000000000e+01 1.400000000000000000e+01 6.155323836204774132e-04
4.500000000000000000e+01 1.500000000000000000e+01 6.607192404743065248e-04
4.500000000000000000e+01 1.600000000000000000e+01 7.046650812208257904e-04
4.500000000000000000e+01 1.700000000000000000e+01 7.466348105072162815e-04
4.500000000000000000e+01 1.800000000000000000e+01 7.860838601543683338e-04
4.500000000000000000e+01 1.900000000000000000e+01 8.221660326610519655e-04
4.500000000000000000e+01 2.000000000000000000e+01 8.542790140862072416e-04
4.500000000000000000e+01 2.100000000000000000e+01 8.815858936370316121e-04
4.500000000000000000e+01 2.200000000000000000e+01 9.035646651773972509e-04
4.500000000000000000e+01 2.300000000000000000e+01 9.195156203658781148e-04
4.500000000000000000e+01 2.400000000000000000e+01 9.291463889924249115e-04
4.500000000000000000e+01 2.500000000000000000e+01 9.320383336227234649e-04
4.500000000000000000e+01 2.600000000000000000e+01 9.282325183411471031e-04
4.500000000000000000e+01 2.700000000000000000e+01 9.176825751533617456e-04
4.500000000000000000e+01 2.800000000000000000e+01 9.008017954271282544e-04
4.500000000000000000e+01 2.900000000000000000e+01 8.778732375507140601e-04
4.500000000000000000e+01 3.000000000000000000e+01 8.495790861181330700e-04
4.500000000000000000e+01 3.100000000000000000e+01 8.164438372482087265e-04
4.500000000000000000e+01 3.200000000000000000e+01 7.792993103413565700e-04
4.500000000000000000e+01 3.300000000000000000e+01 7.387364472122477394e-04
4.500000000000000000e+01 3.400000000000000000e+01 6.955914650228241366e-04
4.500000000000000000e+01 3.500000000000000000e+01 6.504094365942117515e-04
4.500000000000000000e+01 3.600000000000000000e+01 6.039090714926277029e-04
4.500000000000000000e+01 3.700000000000000000e+01 5.565035872494016348e-04
4.500000000000000000e+01 3.800000000000000000e+01 5.087396782934614599e-04
4.500000000000000000e+01 3.900000000000000000e+01 4.608783678173966722e-04
4.500000000000000000e+01 4.000000000000000000e+01 4.132905591169658017e-04
4.500000000000000000e+01 4.100000000000000000e+01 3.660823549416204704e-04
4.500000000000000000e+01 4.200000000000000000e+01 3.194634504032803466e-04
4.500000000000000000e+01 4.300000000000000000e+01 2.734255583423681542e-04
4.500000000000000000e+01 4.400000000000000000e+01 2.280469037133983363e-04
4.500000000000000000e+01 4.500000000000000000e+01 1.832367181535208417e-04
4.500000000000000000e+01 4.600000000000000000e+01 1.389805380594632232e-04
4.500000000000000000e+01 4.700000000000000000e+01 9.520268508348707880e-05
4.500000000000000000e+01 4.800000000000000000e+01 5.241189667522904566e-05
4.500000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
4.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+01 1.000000000000000000e+00 3.685018737026391145e-05
4.600000000000000000e+01 2.000000000000000000e+00 6.693539133966242591e-05
4.600000000000000000e+01 3.000000000000000000e+00 9.775688651205501241e-05
4.600000000000000000e+01 4.000000000000000000e+00 1.289246774332399438e-04
4.600000000000000000e+01 5.000000000000000000e+00 1.605683988156854846e-04
4.600000000000000000e+01 6.000000000000000000e+00 1.926309383498277206e-04
4.600000000000000000e+01 7.000000000000000000e+00 2.252927753668352824e-04
4.600000000000000000e+01 8.000000000000000000e+00 2.584008788291329399e-04
4.600000000000000000e+01 9.000000000000000000e+00 2.921230692003364687e-04
4.600000000000000000e+01 1.000000000000000000e+01 3.261793266431839726e-04
4.600000000000000000e+01 1.100000000000000000e+01 3.607036851811596724e-04
4.600000000000000000e+01 1.200000000000000000e+01 3.952703482419297337e-04
4.600000000000000000e+01 1.300000000000000000e+01 4.299424276203010374e-04
4.600000000000000000e+01 1.400000000000000000e+01 4.641397629095052324e-04
4.600000000000000000e+01 1.500000000000000000e+01 4.978515782467013906e-04
4.600000000000000000e+01 1.600000000000000000e+01 5.303345700011873444e-04
4.600000000000000000e+01 1.700000000000000000e+01 5.615101053399592854e-04
4.600000000000000000e+01 1.800000000000000000e+01 5.904959730577771662e-04
4.600000000000000000e+01 1.900000000000000000e+01 6.171890198888969285e-04
4.600000000000000000e+01 2.000000000000000000e+01 6.406466377369128985e-04
4.600000000000000000e+01 2.100000000000000000e+01 6.607988092309271524e-04
4.600000000000000000e+01 2.200000000000000000e+01 6.767372536154186600e-04
4.600000000000000000e+01 2.300000000000000000e+01 6.885359306057657267e-04
4.600000000000000000e+01 2.400000000000000000e+01 6.954148081643054353e-04
4.600000000000000000e+01 2.500000000000000000e+01 6.976545415405436623e-04
4.600000000000000000e+01 2.600000000000000000e+01 6.947135333665153565e-04
4.600000000000000000e+01 2.700000000000000000e+01 6.871347100417599238e-04
4.600000000000000000e+01 2.800000000000000000e+01 6.746283917122288757e-04
4.600000000000000000e+01 2.900000000000000000e+01 6.579601580417309293e-04
4.600000000000000000e+01 3.000000000000000000e+01 6.370564568341209816e-04
4.600000000000000000e+01 3.100000000000000000e+01 6.128190364050573697e-04
4.600000000000000000e+01 3.200000000000000000e+01 5.853117810641861275e-04
4.600000000000000000e+01 3.300000000000000000e+01 5.554724356455290881e-04
4.600000000000000000e+01 3.400000000000000000e+01 5.234043219927284789e-04
4.600000000000000000e+01 3.500000000000000000e+01 4.899733940045981461e-04
4.600000000000000000e+01 3.600000000000000000e+01 4.552626818011972117e-04
4.600000000000000000e+01 3.700000000000000000e+01 4.199968920201184236e-04
4.600000000000000000e+01 3.800000000000000000e+01 3.841891651857121722e-04
4.600000000000000000e+01 3.900000000000000000e+01 3.484048101209957522e-04
4.600000000000000000e+01 4.000000000000000000e+01 3.125846860347643980e-04
4.600000000000000000e+01 4.100000000000000000e+01 2.771332509678588445e-04
4.600000000000000000e+01 4.200000000000000000e+01 2.419278416870487153e-04
4.600000000000000000e+01 4.300000000000000000e+01 2.072217062699234589e-04
4.600000000000000000e+01 4.400000000000000000e+01 1.728628368037394463e-04
4.600000000000000000e+01 4.500000000000000000e+01 1.389807599123199467e-04
4.600000000000000000e+01 4.600000000000000000e+01 1.054038373779499330e-04
4.600000000000000000e+01 4.700000000000000000e+01 7.211819395171138389e-05
4.600000000000000000e+01 4.800000000000000000e+01 3.851071825574910943e-05
4.600000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
4.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 1.000000000000000000e+00 2.447706745868257402e-05
4.700000000000000000e+01 2.000000000000000000e+00 4.575049013000208255e-05
4.700000000000000000e+01 3.000000000000000000e+00 6.701318881802714885e-05
4.700000000000000000e+01 4.000000000000000000e+00 8.824031567140185538e-05
4.700000000000000000e+01 5.000000000000000000e+00 1.100345997738822764e-04
4.700000000000000000e+01 6.000000000000000000e+00 1.317717055558153606e-04
4.700000000000000000e+01 7.000000000000000000e+00 1.542881237296454908e-04
4.700000000000000000e+01 8.000000000000000000e+00 1.766286712873784033e-04
4.700000000000000000e+01 9.000000000000000000e+00 1.998814022381452231e-04
4.700000000000000000e+01 1.000000000000000000e+01 2.227409969853275454e-04
4.700000000000000000e+01 1.100000000000000000e+01 2.465483268025227314e-04
4.700000000000000000e+01 1.200000000000000000e+01 2.696107586698432454e-04
4.700000000000000000e+01 1.300000000000000000e+01 2.935161351504729662e-04
4.700000000000000000e+01 1.400000000000000000e+01 3.161762465514147990e-04
4.700000000000000000e+01 1.500000000000000000e+01 3.394234886515826231e-04
4.700000000000000000e+01 1.600000000000000000e+01 3.607763791872750474e-04
4.700000000000000000e+01 1.700000000000000000e+01 3.823001841684593683e-04
4.700000000000000000e+01 1.800000000000000000e+01 4.011634576324010033e-04
4.700000000000000000e+01 1.900000000000000000e+01 4.196740139355320705e-04
4.700000000000000000e+01 2.000000000000000000e+01 4.347147499398481218e-04
4.700000000000000000e+01 2.100000000000000000e+01 4.488503366230042519e-04
4.700000000000000000e+01 2.200000000000000000e+01 4.587937373586160428e-04
4.700000000000000000e+01 2.300000000000000000e+01 4.673592368074059688e-04
4.700000000000000000e+01 2.400000000000000000e+01 4.712212752187351921e-04
4.700000000000000000e+01 2.500000000000000000e+01 4.734276426764903191e-04
4.700000000000000000e+01 2.600000000000000000e+01 4.707404963929272875e-04
4.700000000000000000e+01 2.700000000000000000e+01 4.663932743776350379e-04
4.700000000000000000e+01 2.800000000000000000e+01 4.573417909447896417e-04
4.700000000000000000e+01 2.900000000000000000e+01 4.468977804578475196e-04
4.700000000000000000e+01 3.000000000000000000e+01 4.322455377653815884e-04
4.700000000000000000e+01 3.100000000000000000e+01 4.166628917324563118e-04
4.700000000000000000e+01 3.200000000000000000e+01 3.975985438668934533e-04
4.700000000000000000e+01 3.300000000000000000e+01 3.781431755086253751e-04
4.700000000000000000e+01 3.400000000000000000e+01 3.560094688324905838e-04
4.700000000000000000e+01 3.500000000000000000e+01 3.339997855752465349e-04
4.700000000000000000e+01 3.600000000000000000e+01 3.100733501769438764e-04
4.700000000000000000e+01 3.700000000000000000e+01 2.866700653077475366e-04
4.700000000000000000e+01 3.800000000000000000e+01 2.619933544731205852e-04
4.700000000000000000e+01 3.900000000000000000e+01 2.380832989682031304e-04
4.700000000000000000e+01 4.000000000000000000e+01 2.134005314370865131e-04
4.700000000000000000e+01 4.100000000000000000e+01 1.895714806587663471e-04
4.700000000000000000e+01 4.200000000000000000e+01 1.653143799809185120e-04
4.700000000000000000e+01 4.300000000000000000e+01 1.418628647656816481e-04
4.700000000000000000e+01 4.400000000000000000e+01 1.182032743831172263e-04
4.700000000000000000e+01 4.500000000000000000e+01 9.520284228732118971e-05
4.700000000000000000e+01 4.600000000000000000e+01 7.211862212093839977e-05
4.700000000000000000e+01 4.700000000000000000e+01 4.950715792581510387e-05
4.700000000000000000e+01 4.800000000000000000e+01 2.721646494576693371e-05
4.700000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
4.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 1.000000000000000000e+00 1.395996387532747702e-05
4.800000000000000000e+01 2.000000000000000000e+00 2.449445309755036757e-05
4.800000000000000000e+01 3.000000000000000000e+00 3.691964719456188905e-05
4.800000000000000000e+01 4.000000000000000000e+00 4.713825355984235435e-05
4.800000000000000000e+01 5.000000000000000000e+00 6.059300938565960866e-05
4.800000000000000000e+01 6.000000000000000000e+00 7.036617548819976066e-05
4.800000000000000000e+01 7.000000000000000000e+00 8.492893384779351125e-05
4.800000000000000000e+01 8.000000000000000000e+00 9.427572915452743453e-05
4.800000000000000000e+01 9.000000000000000000e+00 1.099677970564186822e-04
4.800000000000000000e+01 1.000000000000000000e+01 1.188190646775892547e-04
4.800000000000000000e+01 1.100000000000000000e+01 1.355536797877452543e-04
4.800000000000000000e+01 1.200000000000000000e+01 1.437220416671806012e-04
4.800000000000000000e+01 1.300000000000000000e+01 1.612579638674844346e-04
4.800000000000000000e+01 1.400000000000000000e+01 1.684139684381291842e-04
4.800000000000000000e+01 1.500000000000000000e+01 1.863289401958356372e-04
4.800000000000000000e+01 1.600000000000000000e+01 1.920115999310223020e-04
4.800000000000000000e+01 1.700000000000000000e+01 2.096956333851580467e-04
4.800000000000000000e+01 1.800000000000000000e+01 2.133364421547282006e-04
4.800000000000000000e+01 1.900000000000000000e+01 2.300185332084554626e-04
4.800000000000000000e+01 2.000000000000000000e+01 2.310168411244231895e-04
4.800000000000000000e+01 2.100000000000000000e+01 2.458557800511469498e-04
4.800000000000000000e+01 2.200000000000000000e+01 2.436801592772190703e-04
4.800000000000000000e+01 2.300000000000000000e+01 2.558856146179189174e-04
4.800000000000000000e+01 2.400000000000000000e+01 2.502078422736319827e-04
4.800000000000000000e+01 2.500000000000000000e+01 2.591677213199613150e-04
4.800000000000000000e+01 2.600000000000000000e+01 2.499495915122484859e-04
4.800000000000000000e+01 2.700000000000000000e+01 2.553524459764660204e-04
4.800000000000000000e+01 2.800000000000000000e+01 2.429027778949545326e-04
4.800000000000000000e+01 2.900000000000000000e+01 2.447754114368811199e-04
4.800000000000000000e+01 3.000000000000000000e+01 2.296927467617156788e-04
4.800000000000000000e+01 3.100000000000000000e+01 2.283554592378857207e-04
4.800000000000000000e+01 3.200000000000000000e+01 2.114246889274307964e-04
4.800000000000000000e+01 3.300000000000000000e+01 2.073981198006743945e-04
4.800000000000000000e+01 3.400000000000000000e+01 1.894585100020900262e-04
4.800000000000000000e+01 3.500000000000000000e+01 1.833330077198359073e-04
4.800000000000000000e+01 3.600000000000000000e+01 1.651446321612897762e-04
4.800000000000000000e+01 3.700000000000000000e+01 1.574767426535903794e-04
4.800000000000000000e+01 3.800000000000000000e+01 1.396425635178374979e-04
4.800000000000000000e+01 3.900000000000000000e+01 1.308802107205111023e-04
4.800000000000000000e+01 4.000000000000000000e+01 1.138180943235265016e-04
4.800000000000000000e+01 4.100000000000000000e+01 1.042767010345987548e-04
4.800000000000000000e+01 4.200000000000000000e+01 8.822015683746217197e-05
4.800000000000000000e+01 4.300000000000000000e+01 7.807252413684485470e-05
4.800000000000000000e+01 4.400000000000000000e+01 6.310670366729945234e-05
4.800000000000000000e+01 4.500000000000000000e+01 5.241203228309043190e-05
4.800000000000000000e+01 4.600000000000000000e+01 3.851127928460271887e-05
4.800000000000000000e+01 4.700000000000000000e+01 2.721636021244806697e-05
4.800000000000000000e+01 4.800000000000000000e+01 1.407446617856514421e-05
4.800000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 6.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 7.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.100000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.200000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.300000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.400000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.500000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.600000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.700000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.800000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 1.900000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.000000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.100000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00
4.900000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00
